Video_Code,Set,Species,Number,Mom,Neighbour,Seed_Type,Seed_Number,Seed_Mass_mg,Plant_ID,Velocity_Vals_m_sec,Data_Index
Acal1m1n3r2,A,cal,1,1,3,r,2,0.049,Acal1m1n3,NA,46
Acal1m1n3r2,A,cal,1,1,3,r,2,0.049,Acal1m1n3,NA,47
Acal1m1n3r2,A,cal,1,1,3,r,2,0.049,Acal1m1n3,NA,48
Acal1m1n3r2,A,cal,1,1,3,r,2,0.049,Acal1m1n3,NA,49
Acal1m1n3r2,A,cal,1,1,3,r,2,0.049,Acal1m1n3,NA,50
Acal1m1n3r2,A,cal,1,1,3,r,2,0.049,Acal1m1n3,NA,51
Acal1m1n3r2,A,cal,1,1,3,r,2,0.049,Acal1m1n3,NA,52
Acal1m1n3r2,A,cal,1,1,3,r,2,0.049,Acal1m1n3,NA,53
Acal1m1n3r2,A,cal,1,1,3,r,2,0.049,Acal1m1n3,NA,54
Acal1m1n3r2,A,cal,1,1,3,r,2,0.049,Acal1m1n3,NA,55
Acal1m1n3r2,A,cal,1,1,3,r,2,0.049,Acal1m1n3,NA,56
Acal1m1n3r2,A,cal,1,1,3,r,2,0.049,Acal1m1n3,NA,57
Acal1m1n3r2,A,cal,1,1,3,r,2,0.049,Acal1m1n3,NA,58
Acal1m1n3r2,A,cal,1,1,3,r,2,0.049,Acal1m1n3,NA,59
Acal1m1n3r2,A,cal,1,1,3,r,2,0.049,Acal1m1n3,NA,60
Acal1m1n3r2,A,cal,1,1,3,r,2,0.049,Acal1m1n3,NA,61
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,0.950135637,1
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,0.915289418,2
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,0.914454986,3
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,0.913088344,4
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,0.896684512,5
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,0.925274612,6
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,0.870096327,7
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,0.866495515,8
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,0.87546837,9
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,0.882500218,10
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,0.846485934,11
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,0.829203077,12
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,0.838909972,13
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,0.8393865,14
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,0.852682015,15
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,0.800441515,16
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,0.849247148,17
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,0.81114002,18
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,0.830745072,19
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,0.851917724,20
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,0.825324779,21
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,0.85166207,22
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,0.847564117,23
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,0.835874002,24
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,0.888931224,25
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,0.8648054,26
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,0.88224288,27
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,0.839511337,28
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,0.940516824,29
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,0.856902773,30
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,NA,31
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,NA,32
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,NA,33
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,NA,34
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,NA,35
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,NA,36
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,NA,37
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,NA,38
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,NA,39
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,NA,40
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,NA,41
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,NA,42
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,NA,43
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,NA,44
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,NA,45
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,NA,46
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,NA,47
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,NA,48
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,NA,49
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,NA,50
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,NA,51
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,NA,52
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,NA,53
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,NA,54
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,NA,55
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,NA,56
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,NA,57
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,NA,58
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,NA,59
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,NA,60
Acal1m1n3r3,A,cal,1,1,3,r,3,0.065,Acal1m1n3,NA,61
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,1.104565,1
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,1.075474625,2
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,1.02571525,3
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,1.057953875,4
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,1.047354063,5
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,1.074474875,6
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,1.06178925,7
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,1.105040625,8
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,1.080202063,9
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,1.115427375,10
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,1.14084175,11
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,1.105881125,12
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,1.078327188,13
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,1.109257813,14
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,1.037554375,15
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,1.089767188,16
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,1.0460085,17
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,1.076329938,18
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,1.15605625,19
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,1.162676063,20
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,1.14857225,21
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,1.215159,22
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,1.1638855,23
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,24
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,25
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,26
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,27
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,28
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,29
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,30
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,31
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,32
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,33
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,34
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,35
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,36
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,37
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,38
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,39
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,40
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,41
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,42
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,43
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,44
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,45
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,46
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,47
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,48
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,49
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,50
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,51
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,52
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,53
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,54
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,55
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,56
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,57
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,58
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,59
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,60
Acal1m2n5d1,A,cal,1,2,5,d,1,0.087,Acal1m2n5,NA,61
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,1.205229813,1
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,1.095845625,2
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,1.161221,3
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,1.132948625,4
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,1.144038188,5
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,1.079796563,6
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,1.045578625,7
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,1.107759875,8
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,1.114912813,9
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,1.107634625,10
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,1.109624063,11
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,1.024456938,12
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,1.1583205,13
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,1.111603188,14
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,1.122365375,15
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,1.141027625,16
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,1.083265063,17
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,1.130396813,18
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,1.197059,19
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,1.193003,20
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,1.238496375,21
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,1.209722188,22
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,1.272293563,23
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,24
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,25
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,26
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,27
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,28
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,29
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,30
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,31
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,32
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,33
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,34
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,35
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,36
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,37
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,38
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,39
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,40
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,41
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,42
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,43
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,44
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,45
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,46
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,47
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,48
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,49
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,50
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,51
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,52
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,53
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,54
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,55
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,56
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,57
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,58
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,59
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,60
Acal1m2n5d2,A,cal,1,2,5,d,2,0.089,Acal1m2n5,NA,61
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,1.039932709,1
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,1.136181732,2
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,0.977538172,3
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,1.087252102,4
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,1.073718403,5
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,1.044462232,6
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,1.061887153,7
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,0.971326613,8
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,1.026532699,9
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,1.016406319,10
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,0.978617248,11
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,1.136641091,12
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,0.959371998,13
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,1.064075217,14
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,0.959268279,15
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,1.135140946,16
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,1.046578318,17
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,1.043179671,18
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,1.081468456,19
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,1.067983784,20
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,1.156633611,21
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,1.097204851,22
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,1.206253224,23
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,1.07293709,24
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,25
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,26
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,27
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,28
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,29
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,30
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,31
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,32
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,33
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,34
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,35
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,36
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,37
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,38
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,39
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,40
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,41
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,42
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,43
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,44
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,45
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,46
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,47
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,48
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,49
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,50
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,51
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,52
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,53
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,54
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,55
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,56
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,57
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,58
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,59
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,60
Acal1m2n5d3,A,cal,1,2,5,d,3,0.092,Acal1m2n5,NA,61
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,1.304797742,1
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,1.218986337,2
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,1.243675863,3
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,1.282051233,4
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,1.16411746,5
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,1.177738808,6
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,1.216633641,7
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,1.242661628,8
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,1.16329563,9
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,1.234523362,10
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,1.264276412,11
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,1.211054628,12
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,1.194163002,13
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,1.218068998,14
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,1.247544973,15
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,1.2513255,16
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,1.342993172,17
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,1.415540216,18
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,NA,19
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,NA,20
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,NA,21
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,NA,22
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,NA,23
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,NA,24
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,NA,25
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,NA,26
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,NA,27
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,NA,28
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,NA,29
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,NA,30
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,NA,31
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,NA,32
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,NA,33
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,NA,34
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,NA,35
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,NA,36
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,NA,37
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,NA,38
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,NA,39
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,NA,40
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,NA,41
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,NA,42
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,NA,43
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,NA,44
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,NA,45
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,NA,46
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,NA,47
Acal1m2n5r1,A,cal,1,2,5,r,1,0.074,Acal1m2n5,NA,48
